name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,comfort_result_time_setpoint_not_met_during_occupied_hours,size_kw,year_one_energy_cost_us_dollars,comfort_result_hours_out_of_comfort_bounds_PMV,year_one_bill_us_dollars,electricity_produced_kwh,water_qbft,size_kwh,natural_gas_kwh,electricity_kwh,comfort_result_time_setpoint_not_met_during_occupied_cooling,comfort_result_time_setpoint_not_met_during_occupied_heating
API Generated 2021-06-09 10:09:00 +0000,1060e14a-af4c-4001-b692-42fa4009ac26,2021-06-09T10:09:04.012Z,2021-06-09T10:25:07.541Z,completed,completed normal,24.66874772,0.847066532,49.48101073,6738.852399,434.1910438,837.2155751,2151,757.2758725,1907417.16,1341,3094397.52,20349555.83,126379.83,2707.008808,26206819.44,20349555.56,1384,767
API Generated 2021-06-09 11:40:43 +0000,d8fd107c-c099-4136-8fe8-3bb049947ff4,2021-06-09T11:57:02.156Z,2021-06-09T12:12:24.013Z,completed,completed normal,20.02344157,0.950497142,48.90215141,7299.785293,1647.422797,816.6806593,2123,427.2872384,1990510.22,1336,3288671.1,20449595,127519.16,1318.776301,26198522.22,20449597.22,1359,764
API Generated 2021-06-09 04:32:53 +0000,9fc94656-d101-4006-9126-8a8bcf1ae566,2021-06-09T05:17:25.269Z,2021-06-09T05:31:54.437Z,completed,completed normal,21.15968373,0.493351649,48.34899829,687.1170802,933.9094635,476.108104,2118,997.9034068,1786604.11,1342,2828840.9,20429929.72,127149.05,5928.606697,26186838.89,20429927.78,1355,763
API Generated 2021-06-09 08:36:33 +0000,86b8a3e3-c0a6-4024-a314-edb465bfce2d,2021-06-09T09:23:53.148Z,2021-06-09T09:38:44.084Z,completed,completed normal,25.6866247,0.853598003,49.8461676,5298.414522,1648.858689,837.2155751,2164,406.5015818,1980432.69,1338,3276266.01,20305277.78,126026.41,1219.103994,26196302.78,20305275,1401,763
API Generated 2021-06-09 11:40:44 +0000,d7c6019e-6cf1-4b1c-9058-71c0ab2361cb,2021-06-09T12:40:52.054Z,2021-06-09T12:55:19.214Z,completed,completed normal,25.07613053,0.710923217,48.48853983,6210.749585,1671.799028,837.2155751,2136,334.3699893,1999304.27,1342,3309487.44,20344075.56,126174,1007.809402,26188422.22,20344075,1371,765
API Generated 2021-06-09 11:57:03 +0000,acb0208a-8029-4a63-8acc-119ecf58b2b0,2021-06-09T12:42:35.749Z,2021-06-09T12:57:12.684Z,completed,completed normal,26.55468596,0.562200635,40.19792262,3245.072083,1139.853564,267.1123541,2092,1187.101315,1742466.01,1337,2680835.86,19777343.33,122198.99,9585.690163,26244636.11,19777344.44,1324,768
API Generated 2021-06-09 10:09:00 +0000,527a0a52-9a41-4611-a31d-275fbc0bd995,2021-06-09T10:25:07.733Z,2021-06-09T10:40:38.306Z,completed,completed normal,29.58876748,0.820453547,48.74059431,4640.657069,1662.925469,626.5170523,2141,442.8946281,1956665.43,1342,3210264.69,20198327.22,124597.11,1782.85321,26192641.67,20198325,1379,762
API Generated 2021-06-09 02:29:27 +0000,7763bd8f-2fbd-4feb-b3a6-ed024c49a833,2021-06-09T02:46:03.885Z,2021-06-09T03:01:30.889Z,completed,completed normal,20.06417792,0.621548896,49.66941434,1159.490017,477.5955481,232.0014102,2117,1495.150281,1761858.02,1342,2663947.73,20451378.06,127491.37,12118.20241,26198108.33,20451377.78,1354,763
API Generated 2021-06-08 23:36:16 +0000,9be6d786-cdf3-4c52-bc90-cd27c647a16d,2021-06-09T00:24:31.777Z,2021-06-09T00:39:03.731Z,completed,completed normal,20.28620157,0.377997081,40.19924456,5735.626463,1290.805599,239.0489749,2095,1104.179739,1805940.44,1346,2772969.89,19803750.56,122242.72,8752.746569,26246586.11,19803750,1327,768
API Generated 2021-06-09 08:53:07 +0000,46fcf6ca-ea5d-472d-a196-04e224bdb51b,2021-06-09T09:38:46.561Z,2021-06-09T09:54:03.473Z,completed,completed normal,20.02221535,0.86309419,49.7696486,6697.006545,1565.227625,804.5189716,2153,429.1189972,1986269.39,1340,3270440.94,20447692.78,127436.3,1393.348508,26185213.89,20447691.67,1388,765
API Generated 2021-06-09 13:12:46 +0000,c532fc3c-39fd-481d-9855-a5d2caae1060,2021-06-09T13:44:20.927Z,2021-06-09T13:59:10.661Z,completed,completed normal,26.24243748,0.90339343,40.1828554,810.2411955,1573.173659,837.2155751,2102,390.6186098,1957155.62,1342,3238042.82,19991123.33,124527.73,1165.183986,26241286.11,19991125,1335,767
API Generated 2021-06-09 05:49:13 +0000,b2b28c75-ff06-4287-acef-65cf6c1f11c9,2021-06-09T06:35:04.312Z,2021-06-09T06:49:58.307Z,completed,completed normal,29.25062903,0.987228879,46.39864532,7801.572019,524.5855659,576.9785743,2116,979.722161,1764278.92,1338,2777154.89,19940457.78,123427.78,5377.176546,26205575,19940455.56,1353,763
API Generated 2021-06-08 22:12:05 +0000,2ed36118-50a3-4398-9b19-2766391531a9,2021-06-08T23:00:54.284Z,2021-06-08T23:19:09.703Z,completed,completed normal,26.22418675,0.300972315,41.5618431,7155.90595,656.7748271,222.6940018,2105,1492.185975,1761669.16,1374,2652738.78,19636967.22,120420.09,11637.18877,26235427.78,19636966.67,1340,765
API Generated 2021-06-08 22:13:21 +0000,6290568d-a82d-45ec-9b91-94082900c126,2021-06-08T23:02:30.813Z,2021-06-08T23:19:18.478Z,completed,completed normal,26.855502,0.994526619,49.90862889,6248.222312,1613.450674,837.2155751,2148,407.5544675,1976540.5,1343,3271564.44,20267100.83,125510.29,1226.188923,26192977.78,20267100,1386,762
API Generated 2021-06-09 10:40:54 +0000,251f7e0a-292f-44a1-aa3d-7cfaf9eadf5e,2021-06-09T11:25:50.435Z,2021-06-09T11:40:07.199Z,completed,completed normal,26.32035707,0.762037896,40.47891459,2700.078177,1507.713218,256.938825,2082,1143.517239,1762953.29,1337,2730436.23,19809983.89,122586.73,9408.271184,26246688.89,19809983.33,1317,765
API Generated 2021-06-09 00:58:20 +0000,11b5dba6-2a69-4196-9262-a2016c8a3077,2021-06-09T00:58:24.719Z,2021-06-09T01:13:55.103Z,completed,completed normal,29.16926722,0.643035131,40.27810664,6652.840391,818.9726686,383.2920798,2090,1067.347381,1762344.2,1336,2700471.03,19760376.94,120938.73,8338.518041,26246708.33,19760377.78,1326,764
API Generated 2021-06-09 05:32:13 +0000,d9e4d964-7ae4-4ed7-91e5-44cbb31c3cf5,2021-06-09T06:18:49.502Z,2021-06-09T06:33:27.125Z,completed,completed normal,23.0765521,0.77734427,48.99691797,6886.005614,1638.146476,765.2490766,2131,427.0876642,1982430.01,1343,3268171.48,20397616.67,126933.73,1389.397365,26196713.89,20397613.89,1367,764
API Generated 2021-06-09 10:09:01 +0000,faa18b6b-5f49-4a7b-aa84-18e7b52c4a7d,2021-06-09T10:55:35.448Z,2021-06-09T11:10:38.427Z,completed,completed normal,26.20190017,0.114952528,41.77655872,538.8631615,423.7303112,215.0789487,2588,1650.037882,1739612.3,2120,2642481.41,20109580,121851.76,12572.99978,26230825,20109577.78,1823,765
API Generated 2021-06-09 01:30:13 +0000,1fcc50de-5a29-401e-942d-4bfa282202cc,2021-06-09T02:14:23.411Z,2021-06-09T02:29:18.771Z,completed,completed normal,20.47216334,0.274076487,45.84829787,3001.755636,860.075243,505.1927632,2184,1133.122428,1776146.58,1466,2797019.8,20048072.78,124504.33,7345.911708,26206855.56,20048072.22,1421,763
API Generated 2021-06-09 05:32:13 +0000,10259122-bab3-4af2-a130-54427bd02a1c,2021-06-09T06:04:23.437Z,2021-06-09T06:19:42.610Z,completed,completed normal,20.02493264,0.970403099,48.7977484,903.8255124,1464.962957,663.4493761,2126,574.6826561,1933223.07,1338,3160178.34,20445844.72,127469.03,2371.723835,26182808.33,20445844.44,1362,764
API Generated 2021-06-09 10:09:01 +0000,9561ba61-d9b4-44ad-b90d-1155e809507e,2021-06-09T10:39:54.946Z,2021-06-09T10:54:12.579Z,completed,completed normal,20.02236223,0.175450442,43.61937003,6410.877775,549.8459027,210.922515,2188,1420.129621,1811010.91,1485,2746622.23,19835067.5,121973.89,11364.15513,26220761.11,19835066.67,1424,764
API Generated 2021-06-09 10:09:01 +0000,7320a28e-ac5d-42bc-8b79-8796480833c7,2021-06-09T10:40:44.408Z,2021-06-09T10:55:38.941Z,completed,completed normal,29.84334361,0.590466089,40.57971898,609.2484741,523.9099466,390.0965038,2080,1295.441695,1726460.78,1335,2677918.95,19959949.17,123474.08,8894.710277,26234922.22,19959947.22,1318,762
API Generated 2021-06-08 21:41:53 +0000,062848c8-85bf-495c-b6d5-de653e9db82b,2021-06-08T21:57:34.611Z,2021-06-08T22:12:12.239Z,completed,completed normal,25.30040074,0.163394803,43.57377687,6883.388209,534.786168,559.3509727,2195,1196.455529,1798018.25,1486,2812735.63,19683961.67,120641.37,7120.675457,26229133.33,19683961.11,1428,767
API Generated 2021-06-09 05:32:13 +0000,a969d0ab-2b65-4306-9fd4-6db632e7b184,2021-06-09T05:49:09.567Z,2021-06-09T06:04:23.274Z,completed,completed normal,20.68461098,0.576408776,48.12851098,581.5993307,1023.11414,346.8107264,2107,1192.012643,1755116.29,1341,2715364.26,20460598.06,127452.55,9186.519695,26185677.78,20460597.22,1343,764
API Generated 2021-06-09 02:29:27 +0000,ec8e0c4a-5c4c-4cd5-bab9-48d902aba99c,2021-06-09T03:00:55.819Z,2021-06-09T03:16:00.290Z,completed,completed normal,26.00937294,0.531897906,41.31488851,7715.127005,440.4979306,835.8718918,2116,667.0810849,1875759.65,1342,3007984.55,19601696.94,120354.32,3221.805155,26240269.44,19601697.22,1353,763
API Generated 2021-06-09 04:00:55 +0000,51bc0332-6c89-4bad-bf42-db84c28a41b8,2021-06-09T04:17:17.355Z,2021-06-09T04:32:55.457Z,completed,completed normal,20.08254098,0.658423471,49.55082097,721.3589891,454.482022,226.3794019,2137,1507.596746,1765382.54,1342,2667099.86,20447341.39,127431.07,12215.96069,26202052.78,20447338.89,1374,763
API Generated 2021-06-09 08:36:33 +0000,31c4958e-45d4-4651-886e-9a6267dc4809,2021-06-09T08:52:51.248Z,2021-06-09T09:07:55.882Z,completed,completed normal,28.26664697,0.123254434,44.53036485,6475.911586,1195.582333,833.7546975,2220,543.08885,1897010.82,1549,3112210.48,19647538.33,119674.07,2007.99266,26219938.89,19647536.11,1458,762
API Generated 2021-06-08 21:58:18 +0000,5d018cde-b85b-4bb8-9fa0-e5d744954e48,2021-06-08T22:58:32.507Z,2021-06-08T23:19:32.211Z,completed,completed normal,22.49948878,0.982823859,45.90021398,6721.792235,1002.908236,215.6594352,2123,1147.863597,1759469.01,1338,2687926.05,19949064.17,124198.29,9027.413788,26203983.33,19949066.67,1358,765
API Generated 2021-06-09 10:09:01 +0000,6b0bb69d-af74-4fe2-a9f1-5da2b96e8df1,2021-06-09T10:55:09.506Z,2021-06-09T11:10:02.324Z,completed,completed normal,29.93703979,0.313499242,48.27230425,726.5771335,417.9654238,207.3010242,2114,1730.878344,1738907.32,1342,2608962.47,20179899.17,124369.84,14134.56401,26197394.44,20179900,1350,764
API Generated 2021-06-08 21:41:53 +0000,85a5fb66-7b36-47d5-8437-2b97955db5ea,2021-06-08T22:13:18.019Z,2021-06-08T22:28:38.314Z,completed,completed normal,22.26097225,0.319212813,47.28104737,4382.993307,1220.087251,639.7634307,2108,571.7841916,1922180.67,1341,3120416.38,20441991.94,127163.83,2718.395615,26200566.67,20441991.67,1345,763
API Generated 2021-06-09 11:40:43 +0000,d2c38b4f-ff3b-4245-99bb-f1cae4554503,2021-06-09T11:56:39.344Z,2021-06-09T12:12:03.089Z,completed,completed normal,20.90416361,0.169988469,48.02105333,545.7165115,1364.027364,228.4922314,2124,1241.009062,1743162.77,1336,2684455.21,20455788.61,127442.52,10436.41791,26197244.44,20455786.11,1360,764
API Generated 2021-06-09 13:44:14 +0000,17741a68-da29-4083-9f50-36d75447a4ad,2021-06-09T14:29:09.480Z,2021-06-09T14:43:59.284Z,completed,completed normal,20.02327404,0.955367011,49.1390519,6629.656407,1662.134863,836.4668365,2127,364.0474481,2009296.01,1339,3330535.43,20452098.06,127517.9,982.1118898,26185722.22,20452097.22,1364,763
API Generated 2021-06-09 13:12:46 +0000,fafce7b3-7557-45df-86bf-e6c35e99a04f,2021-06-09T13:12:50.982Z,2021-06-09T13:28:20.726Z,completed,completed normal,29.48072277,0.956589256,48.20000211,5882.719728,1501.362708,390.0965038,2112,778.1680758,1826053.14,1343,2925638.84,20204571.94,124596.07,5026.931508,26186983.33,20204569.44,1346,766
API Generated 2021-06-09 10:09:01 +0000,ad9ec114-a02b-4f42-b171-a3e956cb52ce,2021-06-09T10:40:43.321Z,2021-06-09T10:55:44.643Z,completed,completed normal,29.82018145,0.726866863,49.34411244,568.314345,485.7977445,380.2310455,2150,1439.261254,1692589.54,1343,2608721.68,20175570,124337.79,9820.257335,26192083.33,20175569.44,1384,766
API Generated 2021-06-09 00:58:20 +0000,f8e98119-f89b-4c8f-9164-aa28f037b987,2021-06-09T01:15:12.448Z,2021-06-09T01:30:06.596Z,completed,completed normal,20.88318708,0.742229354,48.9403208,1190.141314,570.5042141,432.8371359,2128,1356.192018,1679316.8,1340,2613098.67,20445360.83,127428.66,8275.349628,26191950,20445361.11,1363,765
API Generated 2021-06-09 07:04:46 +0000,2d967b44-77b2-4799-9e52-a5d1609caf78,2021-06-09T07:36:33.688Z,2021-06-09T07:51:31.189Z,completed,completed normal,20.02371275,0.966484619,49.27993436,959.1660327,1525.350243,213.7465735,2110,1188.339889,1759102.29,1343,2710027.91,20448362.22,127549.91,10242.45726,26204844.44,20448361.11,1345,765
API Generated 2021-06-09 10:09:01 +0000,717633e2-29f1-4194-9ae7-f6329c973c5e,2021-06-09T10:56:04.367Z,2021-06-09T11:10:54.954Z,completed,completed normal,23.53890129,0.962628486,48.76003062,6161.395467,1671.632277,837.2155751,2137,370.4125835,2003066.53,1340,3322490.74,20386400,126783.03,1005.348962,26187200,20386400,1375,762
API Generated 2021-06-09 10:26:10 +0000,6fc7e7b9-690d-419f-8c9e-9b60914e33bb,2021-06-09T11:22:59.749Z,2021-06-09T11:37:23.009Z,completed,completed normal,29.54474003,0.635009099,46.68159458,572.914965,1509.770362,371.3079,2127,900.5670488,1805578.82,1337,2863064.05,19979741.39,123737.86,6457.296624,26213388.89,19979738.89,1362,765
API Generated 2021-06-09 07:04:46 +0000,fe009259-6bba-4752-82e4-706fd7fedba9,2021-06-09T07:20:46.968Z,2021-06-09T07:35:33.252Z,completed,completed normal,27.44820158,0.776208081,47.0800107,6932.007199,452.5246949,503.5973789,2101,1241.369997,1709642.62,1341,2688933.48,20274214.44,125271.85,7065.250234,26208752.78,20274213.89,1337,764
API Generated 2021-06-09 11:40:43 +0000,e415177c-24d8-424e-a18d-30423a0e322f,2021-06-09T11:40:45.669Z,2021-06-09T11:56:54.845Z,completed,completed normal,27.82665038,0.117273034,40.25039121,7630.779066,779.7552785,835.6854029,2177,676.0108135,1884916.87,1492,3057058.6,19623960,119459.21,2849.076047,26245055.56,19623958.33,1413,764
API Generated 2021-06-09 12:12:31 +0000,548ad3da-72c8-40d6-86e3-593cb6c5e2b8,2021-06-09T12:57:29.487Z,2021-06-09T13:12:21.145Z,completed,completed normal,25.47948273,0.110788964,41.59263585,6098.779521,436.3351342,210.9420412,2227,1496.55903,1778334.19,1590,2677116.62,19699483.89,120343.67,11840.81442,26241488.89,19699483.33,1464,763
API Generated 2021-06-08 23:19:42 +0000,3a9f45c4-f8c0-43b4-9d43-ba57461bbae5,2021-06-09T00:08:53.492Z,2021-06-09T00:23:18.284Z,completed,completed normal,29.15561402,0.754881578,48.46279087,5971.439225,542.6866758,506.7359921,2122,1173.250273,1727687.03,1345,2728482.79,20219193.61,124608.73,6609.529529,26185280.56,20219194.44,1357,765
API Generated 2021-06-09 02:45:27 +0000,4f3f5d3c-2700-4d33-9b41-1a1cc8f75dc7,2021-06-09T03:31:02.548Z,2021-06-09T03:45:56.003Z,completed,completed normal,20.48300362,0.19544555,44.8304913,1124.385605,570.5042141,484.9326554,2376,1212.187942,1792859.07,1756,2834632.96,20202494.17,124818.44,7484.120126,26211516.67,20202491.67,1612,764
API Generated 2021-06-09 10:09:00 +0000,935a83f8-1b6b-4fc0-90e8-1c80526b2def,2021-06-09T10:09:02.493Z,2021-06-09T10:26:03.352Z,completed,completed normal,21.36101158,0.654327078,49.02683364,7501.759265,860.1680297,816.6806593,2127,706.573908,1927064.07,1336,3139574.69,20421555.56,127236.42,2349.479612,26201069.44,20421552.78,1363,764
API Generated 2021-06-08 23:53:41 +0000,d07dbace-04ca-4aab-bd76-196143b2fe64,2021-06-09T00:38:57.479Z,2021-06-09T00:53:27.954Z,completed,completed normal,23.62464668,0.543398295,40.34108505,6020.73583,1447.326804,204.3313976,2087,1111.550023,1797408.32,1335,2746620.74,19725014.17,121712.56,9639.685212,26249144.44,19725013.89,1325,762
API Generated 2021-06-09 10:09:01 +0000,69c1fa5c-ca73-4e36-8679-57d61f06470d,2021-06-09T10:40:57.248Z,2021-06-09T10:55:49.495Z,completed,completed normal,29.58818374,0.776208081,48.04864006,7527.998194,538.8420649,487.2176149,2119,1344.341111,1657550.27,1342,2595273.43,20210933.61,124614.43,8139.312935,26188575,20210933.33,1356,763
API Generated 2021-06-09 02:29:27 +0000,2867564e-b5e4-4baf-87cf-a135bfc99355,2021-06-09T02:46:03.968Z,2021-06-09T03:01:19.498Z,completed,completed normal,22.37924822,0.145412958,40.80460906,2045.02721,816.7502197,429.4040587,2408,1125.056617,1831639.8,1849,2877701.81,20125113.89,123018.43,7935.919267,26250561.11,20125113.89,1641,767
API Generated 2021-06-09 13:28:30 +0000,b3f25139-f4cf-44dc-9185-934a23e5c54a,2021-06-09T14:13:20.395Z,2021-06-09T14:28:09.337Z,completed,completed normal,29.66864272,0.164241126,46.95836396,568.5515894,476.254632,254.1584603,2452,1647.132387,1730169.03,1899,2658914.38,20245279.72,122634.31,12327.40053,26203050,20245277.78,1683,769
API Generated 2021-06-09 08:36:33 +0000,890a3771-3b08-430e-977d-78997ed515db,2021-06-09T08:36:35.869Z,2021-06-09T08:52:50.652Z,completed,completed normal,25.77222472,0.857972148,49.24785415,6059.052161,1672.133614,837.2155751,2170,368.7055158,1996226.87,1339,3306881.77,20311166.11,126027.08,1000.934446,26200619.44,20311163.89,1407,763
API Generated 2021-06-09 00:58:20 +0000,5ad6620b-f8dc-4647-9e32-95a4ed604312,2021-06-09T01:44:45.401Z,2021-06-09T01:59:16.574Z,completed,completed normal,27.01457088,0.501776987,41.80774603,6746.724941,557.3464101,793.9994915,2077,692.594383,1854469.85,1336,2970473.02,19594754.44,120431.09,3374.563524,26238044.44,19594752.78,1313,764
API Generated 2021-06-09 08:52:57 +0000,23128a26-dd8d-4482-9ae2-033cd316b17c,2021-06-09T09:38:36.351Z,2021-06-09T09:54:07.116Z,completed,completed normal,29.50605284,0.934195043,49.52117928,5109.886205,1657.204114,837.2155751,2130,364.7409818,1985191.73,1337,3297027.49,20189850,124533.75,977.5623058,26198900,20189850,1365,765
API Generated 2021-06-09 05:48:22 +0000,33f9ce49-8c4a-455f-a5a5-3f44d14da13e,2021-06-09T06:33:07.946Z,2021-06-09T06:47:29.723Z,completed,completed normal,23.66703808,0.914148062,49.43621154,7279.753773,1625.909913,788.7814774,2137,411.7763999,1997330.1,1341,3292880.42,20382629.17,126859.42,1226.16259,26209236.11,20382630.56,1372,765
API Generated 2021-06-09 13:12:46 +0000,a5c4d04a-b383-449c-9af5-e1360b6540a6,2021-06-09T13:57:17.911Z,2021-06-09T14:11:56.238Z,completed,completed normal,29.72657033,0.112242728,42.60146025,599.0919417,420.0532128,212.872951,2592,1675.395494,1723158.63,2128,2615022.6,20037552.5,120615.52,12628.92537,26213147.22,20037552.78,1826,766
API Generated 2021-06-09 11:40:43 +0000,d5627fcf-ef5a-4d78-be94-39e4ff3fbbbe,2021-06-09T12:28:08.786Z,2021-06-09T12:42:35.637Z,completed,completed normal,22.12774875,0.891012215,44.17930541,755.5553369,1545.990073,832.6636087,2092,371.6188833,1965839.65,1340,3248224.03,20082091.94,125662.31,1168.848113,26216141.67,20082091.67,1328,764
API Generated 2021-06-09 11:40:43 +0000,34d276a9-0825-4b6d-bff4-13b3db09af58,2021-06-09T11:56:45.234Z,2021-06-09T12:12:00.164Z,completed,completed normal,24.56856608,0.823112273,48.25895928,779.1446491,1671.632277,387.1560008,2144,771.9853828,1841603.17,1343,2951044.33,20362910.56,126421.49,4970.533362,26182136.11,20362911.11,1382,762
API Generated 2021-06-09 11:40:43 +0000,de2a67ae-50ff-4862-8a4d-fefcd1c5f540,2021-06-09T11:57:22.044Z,2021-06-09T12:12:25.384Z,completed,completed normal,29.90266546,0.853769721,40.16734392,5076.189681,873.1846055,307.0375042,2086,1168.520959,1732375.61,1340,2657144.62,19972219.72,122878.16,8563.769509,26246333.33,19972219.44,1322,764
API Generated 2021-06-09 13:29:30 +0000,18461f86-857e-4211-929a-367d9f319817,2021-06-09T14:24:55.599Z,2021-06-09T14:39:07.208Z,completed,completed normal,28.53103414,0.111913156,40.66465339,7826.532707,848.2530232,812.5157514,2173,642.4279903,1889744.57,1530,3071842.51,19651305.28,119427.27,2649.447887,26248805.56,19651302.78,1409,764
API Generated 2021-06-09 00:58:20 +0000,05255a86-1661-4540-b341-d0cf48aad9eb,2021-06-09T00:58:21.430Z,2021-06-09T01:15:26.457Z,completed,completed normal,26.28304173,0.852361045,48.66425605,1161.221336,741.7226661,401.6759804,2134,1250.25595,1758534.27,1338,2717428.27,20301997.5,125711.78,9267.863044,26188258.33,20302000,1371,763
API Generated 2021-06-09 09:08:30 +0000,c519a0e3-83b2-42fa-b683-1aa6ee6e42f1,2021-06-09T09:54:03.613Z,2021-06-09T10:08:49.220Z,completed,completed normal,24.16923655,0.336624106,40.9423691,583.3888228,430.0716531,235.7134518,2153,1576.259936,1750705.99,1439,2677247.48,20125248.89,125032.65,12591.56409,26228338.89,20125247.22,1389,764
API Generated 2021-06-09 07:04:45 +0000,58ef9432-e59b-40ec-bf9b-4b8867c5c8e9,2021-06-09T07:04:46.358Z,2021-06-09T07:21:11.070Z,completed,completed normal,29.93055841,0.637931962,49.06393224,644.0647366,420.0134214,208.4444184,2127,1743.611371,1735342.3,1336,2603239.42,20173835.28,124387.57,14171.99309,26189311.11,20173833.33,1363,764
API Generated 2021-06-09 11:40:43 +0000,77bf7119-4f06-4aac-93d8-bdd766001353,2021-06-09T11:56:55.002Z,2021-06-09T12:12:05.032Z,completed,completed normal,22.51172583,0.550917836,40.33202306,2840.550103,1451.073471,228.5701713,2061,1150.784179,1784451.22,1339,2755741.42,19919283.06,123745.59,9805.335822,26241988.89,19919280.56,1298,763
