name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,electricity_kwh,not_met_during_occupied_heating,year_one_energy_cost_us_dollars,size_kw,not_met_during_occupied_hours,natural_gas_kwh,not_met_during_occupied_cooling,size_kwh,year_one_bill_us_dollars,PMV,year_one_demand_cost_us_dollars,water_qbft
API Generated 2021-06-10 18:09:59 +0000,15a6268d-bf3b-467f-ab3b-b3657e8c4577,2021-06-10T18:55:04.779Z,2021-06-10T19:09:52.839Z,completed,completed normal,26.855502,0.994526619,49.90862889,31825.03746,1613.450674,837.2155751,20264750,765,1989821.4,375.7585811,2136,26190361.11,1371,1039.901609,3302648.94,1340,1305627.54,125489.57
API Generated 2021-06-11 09:16:38 +0000,22e48fc3-0807-40ee-a5b4-9212d8b797de,2021-06-11T09:33:04.390Z,2021-06-11T09:48:18.351Z,completed,completed normal,21.28691773,0.47492177,42.19638883,25579.85331,1661.493781,686.4890093,19625391.67,761,1875753.3,572.7398132,2085,26246297.22,1324,2402.685965,2991544.79,1342,1108591.49,120602.32
API Generated 2021-06-11 04:40:31 +0000,46106608-3e22-4e0f-be9d-82407c7e4ec6,2021-06-11T05:27:43.234Z,2021-06-11T05:42:18.859Z,completed,completed normal,28.81163561,0.384965024,45.87616412,39500.4483,1275.984032,795.0879291,19944661.11,765,1932472.35,468.9598013,2100,26206658.33,1335,2048.665683,3107368.35,1338,1167696,123221.35
API Generated 2021-06-11 00:03:52 +0000,8e38ce69-63a3-4224-8f33-f00e3717b5a2,2021-06-11T00:33:59.871Z,2021-06-11T00:48:20.075Z,completed,completed normal,24.90326284,0.50255051,43.25179301,27383.96788,1082.48707,439.8303304,19557327.78,762,1798373.41,1015.017985,2103,26232133.33,1341,5895.794962,2758029.05,1338,952455.64,119892.23
API Generated 2021-06-11 09:32:27 +0000,d67d9500-8101-4a5a-8002-295144a61c23,2021-06-11T10:17:40.902Z,2021-06-11T10:33:46.804Z,completed,completed normal,20.04007022,0.533610078,48.56284379,33502.56773,1666.439597,794.0454438,20459205.56,765,2003562.24,391.6663159,2125,26186127.78,1360,1128.333949,3318773.92,1344,1308011.68,127510.29
API Generated 2021-06-11 08:01:51 +0000,54ade7fa-9d9e-4bc4-acd1-a4754063cf85,2021-06-11T08:46:47.531Z,2021-06-11T09:01:35.082Z,completed,completed normal,20.20616449,0.608699991,47.21157048,25314.69963,429.2538166,212.9199756,20475516.67,761,1808838.65,1796.988779,2097,26201100,1336,14217.82249,2702498.27,1341,886459.62,127481.63
API Generated 2021-06-10 20:48:13 +0000,59716f92-0c68-4df1-9493-9fbce599f7ff,2021-06-10T21:19:51.420Z,2021-06-10T21:34:42.987Z,completed,completed normal,22.47461401,0.649059065,41.18578197,5992.43343,431.7390645,213.5003483,19749197.22,764,1826652.57,1473.926126,2087,26237002.78,1323,11675.77825,2741986.1,1342,908133.53,121969.12
API Generated 2021-06-10 19:10:03 +0000,ac2d494b-bbb7-4dee-98a8-2c9c4dd85d5b,2021-06-10T19:10:08.357Z,2021-06-10T19:26:16.990Z,completed,completed normal,27.40494914,0.131715635,44.60367652,12040.37707,698.773048,643.7406687,19540419.44,765,1831693.34,1054.070802,2146,26208425,1381,5470.717314,2870905.34,1401,1032012,119074.11
API Generated 2021-06-11 03:39:06 +0000,431aa8a1-e6c3-42c2-ab17-c38a7f8063a3,2021-06-11T04:24:58.937Z,2021-06-11T04:39:53.925Z,completed,completed normal,28.82193756,0.886549152,49.86660041,39400.28729,636.5751942,481.9576222,20204875,762,1688032.46,1286.098312,2151,26190280.56,1389,7463.789243,2652477.38,1339,957244.91,124719.46
API Generated 2021-06-11 07:45:31 +0000,97a7fad4-ff4c-4e99-8de7-e770f3bbae37,2021-06-11T08:15:54.657Z,2021-06-11T08:30:25.995Z,completed,completed normal,27.09367128,0.994526619,49.79889231,25798.78422,1639.726983,837.2155751,20262625,764,1992138.11,351.9055756,2133,26194472.22,1369,995.9238489,3307427.49,1341,1308089.37,125380.04
API Generated 2021-06-11 06:13:14 +0000,cde722e9-152a-48fb-9602-7f18338ff1ea,2021-06-11T06:44:10.002Z,2021-06-11T06:58:38.762Z,completed,completed normal,26.10047305,0.878399275,41.42896554,33832.6924,1477.076172,797.9361767,19495025,768,1865253.22,541.4040417,2091,26242841.67,1323,2102.996362,2990158.01,1338,1117704.78,119341.79
API Generated 2021-06-11 09:16:38 +0000,f305384b-f781-48ee-9efb-b652b891ea99,2021-06-11T09:32:15.518Z,2021-06-11T09:47:28.395Z,completed,completed normal,28.71180527,0.886549152,49.83672963,39407.97209,697.0152857,437.1255561,20215505.56,764,1699141.9,1342.466058,2147,26204372.22,1383,8341.510058,2648294.29,1337,941952.39,124819.76
API Generated 2021-06-10 19:42:12 +0000,0be16010-1680-48ec-8cba-861ac46351b5,2021-06-10T20:30:58.655Z,2021-06-10T20:47:03.947Z,completed,completed normal,22.36277476,0.654657999,43.2754671,20104.47924,1458.17395,828.4812306,19625433.33,765,1881475.54,498.473991,2093,26240680.56,1328,1814.157325,3024638.55,1337,1135963.01,120526.13
API Generated 2021-06-11 01:35:34 +0000,3e596b87-67df-471b-9069-3fbc5b67ed9a,2021-06-11T01:35:34.834Z,2021-06-11T01:51:27.247Z,completed,completed normal,20.59725758,0.528781006,46.23942841,39503.57076,1350.288123,815.3814538,20097366.67,765,1952146.43,490.9898186,2113,26210591.67,1348,1808.944025,3173969.83,1341,1214623.4,125473.77
API Generated 2021-06-10 20:48:13 +0000,61a8f27c-bd0c-4161-a9f4-050ee20c700e,2021-06-10T20:48:16.361Z,2021-06-10T21:04:21.330Z,completed,completed normal,22.33830622,0.480248421,40.41812466,13646.61567,677.0932302,255.8150204,19625233.33,764,1831451.74,1539.988154,2075,26248022.22,1311,10809.39549,2714940.28,1336,876288.53,120465.45
API Generated 2021-06-11 00:03:52 +0000,4a978cb7-6020-4f4b-b2d7-22cc263a180c,2021-06-11T00:49:44.098Z,2021-06-11T01:03:57.973Z,completed,completed normal,22.85466079,0.686842182,40.53816595,16938.1085,465.5519522,267.0798507,19587125,765,1775622.14,1590.586963,2083,26241716.67,1318,11291.15403,2612438.02,1339,829615.88,120209.84
API Generated 2021-06-10 20:48:13 +0000,6bf747b1-d6e1-4770-883a-c411da41e87b,2021-06-10T21:04:33.813Z,2021-06-10T21:19:51.286Z,completed,completed normal,25.9276324,0.300972315,41.54527119,33337.11297,581.8431883,440.8142039,19495319.44,767,1749749.84,1259.825357,2083,26229025,1316,7597.984168,2641272.94,1336,884323.1,119390.82
API Generated 2021-06-11 00:20:11 +0000,d6906d7c-e50a-4c22-83f2-8dc7d3dba379,2021-06-11T01:06:11.989Z,2021-06-11T01:20:23.310Z,completed,completed normal,21.73436668,0.603676694,40.35152718,33514.86408,454.9700376,215.2427797,19621575,766,1795229.9,1697.148819,2065,26255538.89,1299,12388.39053,2622760.93,1335,820331.03,120495.28
API Generated 2021-06-11 03:07:03 +0000,317fab96-d156-4015-b9d2-22926d5f92de,2021-06-11T03:23:12.160Z,2021-06-11T03:38:57.354Z,completed,completed normal,21.28174189,0.137993683,40.40319526,5931.442478,444.206941,821.5998825,19843038.89,764,1868293.14,834.0945776,2229,26254311.11,1465,3696.462295,3030961.35,1558,1155468.2,121689.47
API Generated 2021-06-11 01:35:34 +0000,1d545dca-2c4d-48d6-8779-2498ac8a603c,2021-06-11T01:51:45.210Z,2021-06-11T02:06:44.209Z,completed,completed normal,27.240095,0.667377866,42.12896406,38909.18012,1668.720005,797.9361767,19457833.33,764,1862999.66,498.6286657,2087,26246891.67,1323,1817.180041,3010507.26,1341,1140307.6,118968.45
API Generated 2021-06-10 17:38:10 +0000,0c161fb2-46f5-494f-8a2f-152b519808fc,2021-06-10T18:07:47.096Z,2021-06-10T18:22:09.310Z,completed,completed normal,21.84089308,0.245161809,44.73513324,20712.60934,897.3905153,366.5560927,19717336.11,764,1845845.67,1130.671155,2110,26217527.78,1346,8177.149072,2769201.3,1338,916155.62,121553.01
API Generated 2021-06-11 02:06:52 +0000,cbbd4d38-a4f3-4827-95b7-628c907211e3,2021-06-11T02:51:28.036Z,2021-06-11T03:06:12.065Z,completed,completed normal,28.9077983,0.915234826,49.86325246,30119.74358,653.1797263,569.7818224,20202916.67,762,1763528.89,1126.899005,2150,26198855.56,1388,5962.76373,2798270.59,1341,1027541.7,124678.54
API Generated 2021-06-10 23:03:27 +0000,4543c897-670f-4771-8aff-abfaef67990a,2021-06-10T23:48:06.551Z,2021-06-11T00:02:57.531Z,completed,completed normal,22.15801781,0.250663633,43.4963497,39507.97128,1019.218643,827.5553437,19637763.89,765,1877315.07,625.6097227,2110,26223741.67,1345,2611.412261,2977082.79,1341,1092567.72,120660.83
API Generated 2021-06-11 04:40:31 +0000,8935e7f5-617e-42f7-aa4e-b1197acd3085,2021-06-11T04:56:15.163Z,2021-06-11T05:11:17.088Z,completed,completed normal,27.10483382,0.994526619,49.62183448,31519.58601,1654.820873,837.2155751,20256405.56,763,1991468.5,362.9831596,2103,26200147.22,1340,997.4683798,3304623.24,1341,1305954.74,125392.83
API Generated 2021-06-11 06:13:14 +0000,87954601-2ff8-4db3-a290-a5f5fa6f97d7,2021-06-11T07:00:57.685Z,2021-06-11T07:15:36.800Z,completed,completed normal,22.32573843,0.62365459,40.28682038,23081.50726,440.970643,226.7149567,19605388.89,767,1790546.59,1699.074484,2092,26258966.67,1325,12326.18772,2617402.31,1336,819655.71,120363.46
API Generated 2021-06-11 07:45:31 +0000,d3306e59-d074-4d82-b38f-4e232bef5db3,2021-06-11T08:01:46.182Z,2021-06-11T08:16:54.040Z,completed,completed normal,20.0224997,0.501253381,49.86242129,5248.540758,432.3535154,376.0728838,20448955.56,762,1746473.84,1415.263889,2150,26205569.44,1388,9362.025477,2685775.43,1337,932101.59,127589.08
API Generated 2021-06-11 09:16:38 +0000,d4640542-d2fc-4f99-a369-6195760c522b,2021-06-11T09:47:32.931Z,2021-06-11T10:02:46.723Z,completed,completed normal,20.20176757,0.698935151,40.38660398,25045.77398,431.7630957,228.5343995,19639913.89,766,1790397.44,1699.886576,2087,26245619.44,1321,12227.78042,2617535.81,1341,819938.37,120603.61
API Generated 2021-06-11 00:03:52 +0000,7de7054b-1c44-4b8a-805b-1133bca30636,2021-06-11T00:03:56.118Z,2021-06-11T00:20:23.542Z,completed,completed normal,24.86398352,0.21093697,45.55623451,31295.39334,429.5928616,810.3603619,19663936.11,764,1878396.69,817.7767445,2112,26210752.78,1348,3331.874463,2939496.97,1338,1053900.28,121508.92
API Generated 2021-06-11 00:03:52 +0000,82baaee1-3158-4185-a939-c44cf1dda66c,2021-06-11T00:03:54.295Z,2021-06-11T00:19:20.383Z,completed,completed normal,20.22725964,0.684319987,40.24471212,19942.65969,441.618937,252.4630158,19637563.89,767,1813657.51,1473.816076,2074,26249797.22,1307,10836.54685,2673212.44,1339,852354.93,120545.98
API Generated 2021-06-11 08:01:36 +0000,727faed9-f01d-4944-a445-b26aad554ea4,2021-06-11T08:46:40.437Z,2021-06-11T09:01:24.942Z,completed,completed normal,28.37553654,0.954110848,49.37862733,32210.02391,1648.739943,810.5009006,20227269.44,763,1988803.2,348.9718357,2114,26195700,1351,999.7706162,3305366.66,1339,1309363.46,124908.98
API Generated 2021-06-11 04:40:31 +0000,53a7da6f-c562-48c0-97f6-c00084d0fa37,2021-06-11T04:40:36.274Z,2021-06-11T04:56:15.010Z,completed,completed normal,20.44482213,0.115365393,40.53130271,5301.384751,540.4050343,279.0841213,19869322.22,765,1792355.88,1399.275506,2253,26244366.67,1488,10991.36773,2731209.21,1642,931653.33,121694.77
API Generated 2021-06-10 21:05:03 +0000,979186f8-ee40-46e6-a461-58bc3c9c8fa6,2021-06-10T22:06:55.773Z,2021-06-10T22:21:15.382Z,completed,completed normal,26.95692219,0.712953285,49.81436333,10294.6975,517.5273922,691.5270047,20265966.67,765,1876838.46,841.6802492,2146,26192055.56,1381,3317.510973,3034014.79,1342,1149976.32,125440.9
API Generated 2021-06-10 17:38:10 +0000,d7c70407-d949-41eb-944d-554510a3dd2b,2021-06-10T18:24:53.542Z,2021-06-10T18:39:55.948Z,completed,completed normal,20.85679427,0.608038676,41.40681027,22160.08806,1178.655444,582.2901576,19621444.44,767,1866123.18,778.3444446,2085,26235416.67,1318,4039.154873,2909612.72,1342,1036289.54,120510.61
API Generated 2021-06-11 00:03:52 +0000,50171072-429a-4b27-8db5-e4ef9c5dc75f,2021-06-11T00:19:20.531Z,2021-06-11T00:34:13.903Z,completed,completed normal,21.10445318,0.497996268,41.98761716,8218.05391,579.684769,321.1874004,19714933.33,763,1813064.98,1188.976906,2101,26235427.78,1338,9423.843572,2754826.05,1340,934561.07,121517.46
API Generated 2021-06-11 06:13:14 +0000,ca6a6c8d-8686-457c-b5d0-6c579cffc504,2021-06-11T06:44:44.748Z,2021-06-11T06:59:22.275Z,completed,completed normal,27.19585846,0.994526619,49.90862889,37938.11964,1668.892768,832.890686,20249588.89,764,1990737.76,360.8730427,2138,26187711.11,1374,994.9731215,3308170.17,1339,1310232.41,125395.06
API Generated 2021-06-11 04:40:31 +0000,562ac348-ed7d-48f9-b352-899fdc0dc0d2,2021-06-11T04:57:17.884Z,2021-06-11T05:12:25.563Z,completed,completed normal,20.06195533,0.926681921,43.55800825,29855.99592,1477.70571,828.9476761,19692191.67,766,1890385.88,479.1446541,2099,26223636.11,1333,1595.6546,3049548.72,1335,1151962.83,121136.54
API Generated 2021-06-11 01:35:34 +0000,ed440d89-90ba-433b-b045-89bbcae61592,2021-06-11T02:06:08.170Z,2021-06-11T02:20:43.712Z,completed,completed normal,24.34538262,0.993158752,48.34240376,34088.61906,986.017766,814.8462547,20372608.33,763,1966519.37,656.4032699,2121,26190741.67,1358,2075.370442,3211176.62,1343,1237457.25,126601.29
API Generated 2021-06-11 06:29:18 +0000,141fe79e-d37e-4023-9239-16558a07f30a,2021-06-11T07:13:39.930Z,2021-06-11T07:28:35.964Z,completed,completed normal,23.56904093,0.407096933,49.87173407,39407.97209,527.3035729,219.8268874,20375763.89,765,1801423.83,1592.99819,2149,26201569.44,1384,12944.50961,2712159.76,1336,903535.93,126770.7
API Generated 2021-06-10 17:38:10 +0000,69217ec0-f79b-4695-8ef2-421ce2f2c71c,2021-06-10T17:38:12.967Z,2021-06-10T17:53:38.501Z,completed,completed normal,25.64356408,0.72991315,42.87045869,11785.12892,1510.757486,451.8976685,19534705.56,764,1852218.79,841.6215072,2078,26229194.44,1314,5632.043437,2895067.4,1337,1035648.61,119689.26
API Generated 2021-06-11 01:35:34 +0000,1a19bb5d-8fbc-4952-bb83-00ab4456d1c0,2021-06-11T01:35:39.762Z,2021-06-11T01:52:07.623Z,completed,completed normal,20.23462862,0.232663463,47.8820761,39445.21796,1445.958373,833.5849407,20456533.33,763,2009180.7,389.9662965,2124,26190272.22,1361,1104.426442,3325734.67,1341,1309353.97,127497.63
API Generated 2021-06-11 02:05:32 +0000,f977ef98-51dd-41e5-b7d4-ea3015152dcb,2021-06-11T02:50:29.700Z,2021-06-11T03:04:50.158Z,completed,completed normal,20.08304846,0.18159685,40.56071307,14909.0026,484.2662893,225.9716018,19646263.89,766,1809079.35,1582.092372,2095,26265047.22,1329,11474.49461,2661952.68,1339,845673.33,120594.32
API Generated 2021-06-11 09:16:38 +0000,0f13a4b9-d2b0-491e-a522-25a3885279e8,2021-06-11T09:16:42.855Z,2021-06-11T09:32:58.096Z,completed,completed normal,29.19042345,0.981990324,49.87655431,39358.56271,697.0152857,435.8650138,20211705.56,763,1691889.32,1348.832658,2130,26194438.89,1367,8365.202039,2637977.12,1340,938887.79,124771.14
API Generated 2021-06-10 19:10:03 +0000,4e1b8be6-ac01-49f9-b09d-f6a9e0418032,2021-06-10T19:27:11.853Z,2021-06-10T19:42:04.074Z,completed,completed normal,22.00468152,0.429097317,41.7917551,30198.4544,869.4771302,254.391584,19610291.67,763,1813850.85,1241.384439,2090,26236669.44,1327,9450.416318,2703910.92,1340,882860.07,120394.23
API Generated 2021-06-11 07:45:31 +0000,46ead056-af02-4d1e-9d49-5e4df5231d89,2021-06-11T08:18:08.131Z,2021-06-11T08:32:57.561Z,completed,completed normal,27.16518342,0.994526619,49.90862889,32182.82442,733.9338405,837.2155751,20258477.78,760,1943521.12,694.0367163,2125,26195144.44,1365,2255.652758,3167817.75,1339,1217096.62,125422.92
API Generated 2021-06-11 09:47:41 +0000,58fb431f-736b-4445-9324-f2beb9673ac4,2021-06-11T10:32:53.868Z,2021-06-11T10:47:08.437Z,completed,completed normal,21.73436668,0.520574648,40.32400547,39279.06296,507.3064197,214.9463812,19634480.56,766,1796609.42,1692.64176,2062,26245736.11,1296,12387.72166,2624015.38,1338,820205.95,120625.65
API Generated 2021-06-11 06:29:58 +0000,c6bb5f75-b8b4-4c03-81b4-8fc402db744f,2021-06-11T07:15:36.941Z,2021-06-11T07:29:52.021Z,completed,completed normal,21.22185833,0.745177816,40.35152718,30161.268,489.8938705,223.2303227,19634769.44,764,1792405.81,1695.924602,2071,26247952.78,1307,12314.44164,2619478.54,1336,819872.73,120603.1
API Generated 2021-06-11 00:03:52 +0000,c68fd56f-8b92-4772-9dd4-46e08a02e330,2021-06-11T00:35:16.891Z,2021-06-11T00:49:43.968Z,completed,completed normal,20.02873884,0.771220589,41.05199952,7574.049843,579.8916206,323.045713,19741655.56,765,1815419.81,1100.385938,2096,26248522.22,1331,9011.005085,2768040.11,1341,945420.3,121790.3
API Generated 2021-06-11 01:35:34 +0000,98261855-3d30-4b35-b724-4686be17af3c,2021-06-11T01:52:03.157Z,2021-06-11T02:07:28.230Z,completed,completed normal,25.78257119,0.99186467,48.08958911,37693.86101,1663.373011,814.8462547,20333977.78,761,1998440.2,337.2153037,2108,26179227.78,1347,1050.83983,3301191.52,1344,1295551.32,126015.3
API Generated 2021-06-11 01:35:34 +0000,caa658d2-33a4-4b59-ac16-f1d97a8c17e6,2021-06-11T02:20:52.611Z,2021-06-11T02:35:48.492Z,completed,completed normal,22.65985915,0.465102199,49.3988665,21215.23992,1665.883554,835.3150927,20405433.33,762,2005254.83,353.7343376,2135,26202047.22,1373,999.5913011,3319499.35,1338,1307044.51,127057.21
API Generated 2021-06-11 00:20:22 +0000,b2357f55-39d5-499c-b52e-17642d4ba172,2021-06-11T01:06:13.076Z,2021-06-11T01:20:41.335Z,completed,completed normal,21.05989944,0.612254252,41.14811432,14066.03453,579.684769,281.6909916,19641500,765,1832117.2,1414.571161,2085,26248338.89,1320,9986.405657,2722607.68,1336,883290.48,120566.94
API Generated 2021-06-10 20:48:13 +0000,bb05b7d9-6b10-4e37-bbe7-dc22fa043417,2021-06-10T21:20:02.825Z,2021-06-10T21:34:32.622Z,completed,completed normal,24.84777228,0.146829967,41.73898387,11301.16642,1157.471947,278.4467881,19565436.11,764,1832359.1,1351.881756,2105,26238777.78,1341,10048.75721,2768269.69,1379,928710.58,119866.08
API Generated 2021-06-10 22:31:54 +0000,fbb41f53-e13c-4453-917e-641ae146cef4,2021-06-10T22:48:27.724Z,2021-06-10T23:03:42.227Z,completed,completed normal,21.21402343,0.356646177,48.69832272,23145.70451,651.3499843,540.0091458,20437975,765,1761804.17,1176.223613,2143,26187750,1378,6438.287011,2776424.86,1338,1007420.69,127270.85
API Generated 2021-06-11 00:20:27 +0000,9abbce73-d189-4ec4-974e-a5238ca1e898,2021-06-11T01:17:57.734Z,2021-06-11T01:33:00.694Z,completed,completed normal,20.15957382,0.508651472,49.90321952,37286.16722,506.7806628,837.2155751,20433805.56,763,1948250.05,734.2106082,2124,26185738.89,1361,2517.89389,3156301.85,1336,1200851.8,127422.11
API Generated 2021-06-11 03:07:03 +0000,819e0f91-fc3b-4f97-8827-03ceeaa824d4,2021-06-11T03:39:00.472Z,2021-06-11T03:54:21.974Z,completed,completed normal,25.89383841,0.681378804,42.92978676,28515.75588,1490.524089,787.7330009,19510402.78,765,1867141.55,554.1143699,2099,26232675,1334,2225.038462,2982047.14,1337,1107705.59,119540.61
API Generated 2021-06-11 01:35:34 +0000,f895a12a-142d-4320-bdb5-ee2219a25b90,2021-06-11T02:07:44.598Z,2021-06-11T02:22:18.473Z,completed,completed normal,28.61320265,0.994526619,48.23331362,31112.34167,1664.636664,822.2056817,20229655.56,765,1988806.94,337.3089325,2110,26194769.44,1345,1050.953027,3288944.37,1341,1292937.43,124845.26
API Generated 2021-06-11 04:40:31 +0000,921e3b05-780a-4fbb-9874-ba6dc5d2e4f4,2021-06-11T05:12:23.909Z,2021-06-11T05:27:16.256Z,completed,completed normal,20.13752221,0.680108118,40.20387593,28325.61839,502.6176124,212.4616132,19645336.11,764,1813746.84,1531.49798,2083,26254080.56,1319,11372.17337,2664558.63,1335,843611.78,120617.28
API Generated 2021-06-11 07:45:31 +0000,aa0e146d-d367-4cdf-a084-bae608d57673,2021-06-11T07:45:32.656Z,2021-06-11T08:03:16.947Z,completed,completed normal,20.17851577,0.983434021,47.78201864,26072.49776,1667.748631,792.3133349,20460202.78,765,2009153.3,384.7526027,2125,26181847.22,1360,1175.694434,3314144.75,1343,1297791.45,127357.84
API Generated 2021-06-11 06:13:14 +0000,224439c4-8300-479a-8ac9-cd8e9e0d4166,2021-06-11T07:13:04.479Z,2021-06-11T07:27:30.647Z,completed,completed normal,29.42937827,0.485781384,40.6877234,27705.55146,529.9448133,289.9880811,19879091.67,768,1798148.47,1233.198545,2070,26240963.89,1302,9278.344782,2714831.03,1339,909482.56,121489.21
API Generated 2021-06-11 07:45:31 +0000,f4a766f3-1778-40fb-b7a8-90389de2a736,2021-06-11T07:45:35.806Z,2021-06-11T08:02:08.517Z,completed,completed normal,20.06373832,0.933386569,48.64478407,35642.65592,432.0150104,774.1039497,20463769.44,762,1894423.87,919.2971529,2118,26191583.33,1356,3331.815932,3052281.64,1335,1150657.77,127559.74
API Generated 2021-06-11 07:45:31 +0000,cd30d07b-411c-418d-aaed-bada0ab77e77,2021-06-11T08:31:59.563Z,2021-06-11T08:46:47.373Z,completed,completed normal,29.54033206,0.693195717,40.84235924,17052.20321,448.8017784,222.1364162,19895836.11,767,1779123.28,1491.521259,2117,26239538.89,1350,11219.10318,2662964.97,1341,876641.69,121679.21
